X,Y,E
17.7644,0.868253,0.10704
17.8853,1.0414,0.117463
18.0063,0.963984,0.113397
18.1273,0.85066,0.106446
18.2483,0.935223,0.11181
18.3693,0.943252,0.112205
18.4903,0.838848,0.105677
18.6112,1.0989,0.121369
18.7322,1.12193,0.122535
18.8532,1.10466,0.121673
18.9742,1.04761,0.118817
19.0952,1.05909,0.118801
19.2162,0.986655,0.115187
19.3371,1.0677,0.11983
19.4581,1.06486,0.119981
19.5791,1.21024,0.127602
19.7001,1.11535,0.122772
19.8211,1.22663,0.128998
19.9421,1.25958,0.130762
20.063,1.15854,0.125431
20.184,1.21813,0.128867
20.305,1.12309,0.123472
20.426,1.0492,0.119804
20.547,1.25188,0.130923
20.668,1.17326,0.126585
20.7889,1.33298,0.135008
20.9099,1.06995,0.120897
21.0309,1.08763,0.122171
21.1519,1.21962,0.12901
21.2729,1.17591,0.127046
21.3939,1.27514,0.132055
21.5148,1.31175,0.134282
21.6358,1.19155,0.128052
21.7568,1.1492,0.125854
21.8778,1.1849,0.127674
21.9988,1.17205,0.127397
22.1198,1.0766,0.121909
22.2407,1.2735,0.132832
22.3617,1.23458,0.130821
22.4827,1.23571,0.130971
22.6037,1.25231,0.13237
22.7247,1.23922,0.131285
22.8457,1.13494,0.125589
22.9666,1.16882,0.128111
23.0876,1.23314,0.131387
23.2086,1.26981,0.133458
23.3296,1.15203,0.126962
23.4506,1.06549,0.121993
23.5716,1.09,0.12379
23.6925,1.20531,0.130186
23.8135,0.962556,0.116602
23.9345,1.30356,0.135631
24.0555,1.04626,0.121919
24.1563,1.37473,0.17089
24.2571,1.21889,0.0677172
24.3784,1.35066,0.0711013
24.5003,1.22935,0.0675533
24.6228,1.31447,0.0698795
24.7459,1.3077,0.0695068
24.8696,1.38665,0.0714628
24.994,1.37611,0.0706716
25.119,1.40198,0.0711084
25.2446,1.47987,0.0728752
25.3708,1.36971,0.0698219
25.4976,1.35593,0.0698177
25.6251,1.37495,0.0700404
25.7533,1.49893,0.0726967
25.882,1.52035,0.0730039
26.0114,1.52012,0.0728433
26.1415,1.45222,0.0708331
26.2722,1.51625,0.0723138
26.4036,1.54903,0.0727948
26.5356,1.50982,0.0718498
26.6682,1.67061,0.0751802
26.8016,1.6647,0.0751327
26.9356,1.63804,0.0744667
27.0703,1.5529,0.0723306
27.2056,1.58348,0.0729148
27.3417,1.63609,0.0737876
27.4784,1.71528,0.0753832
27.6158,1.62759,0.0733766
27.7538,1.72285,0.0751546
27.8926,1.68779,0.0742965
28.0321,1.72368,0.0750748
28.1722,1.85713,0.0773912
28.3131,1.84367,0.077061
28.4547,1.71441,0.0742103
28.5969,1.8613,0.0772581
28.7399,1.90558,0.0777785
28.8836,1.87914,0.0770088
29.028,1.92559,0.0779321
29.1732,2.04305,0.0801185
29.319,1.93863,0.0777279
29.4656,2.07774,0.0804423
29.613,1.98455,0.0784683
29.761,2.14131,0.0813349
29.9098,2.08964,0.0801619
30.0594,2.17769,0.0816087
30.2097,2.10673,0.0801376
30.3607,2.17084,0.0811457
30.5125,2.18863,0.081296
30.6651,2.14301,0.0802078
30.8184,2.08438,0.0788898
30.9725,2.18434,0.0807035
31.1274,2.37491,0.0839988
31.283,2.27725,0.0820438
31.4394,2.37277,0.0835507
31.5966,2.38461,0.0836363
31.7546,2.31829,0.0824158
31.9134,2.28741,0.0816618
32.0729,2.33974,0.0823431
32.2333,2.16811,0.0789817
32.3945,2.2298,0.0800634
32.5564,2.28276,0.080898
32.7192,2.20925,0.0795093
32.8828,2.2194,0.0793774
33.0472,2.21327,0.0791459
33.2125,2.19617,0.0787359
33.3785,2.052,0.0760738
33.5454,2.0377,0.0754524
33.7132,2.04516,0.0752953
33.8817,2.07648,0.0758375
34.0511,1.94299,0.0732452
34.2214,2.08109,0.0755875
34.3925,2.08749,0.0755476
34.5645,2.04744,0.0744865
34.7373,1.97897,0.0730768
34.911,2.0692,0.0746467
35.0855,2.01992,0.0737307
35.2609,2.11715,0.0751281
35.4373,2.28934,0.07788
35.6144,2.27761,0.0777269
35.7925,2.19617,0.0761486
35.9715,2.41792,0.0795329
36.1513,2.4434,0.0799202
36.3321,2.37944,0.0786735
36.5137,2.35965,0.0782293
36.6963,2.40087,0.0787378
36.8798,2.53161,0.0805767
37.0642,2.50767,0.080212
37.2495,2.33953,0.0772044
37.4358,2.45797,0.0790345
37.6229,2.39725,0.0777689
37.8111,2.27377,0.0756509
38.0001,2.42923,0.0780072
38.1901,2.43569,0.0779404
38.3811,2.42407,0.0775722
38.573,2.34141,0.0760149
38.7658,2.47544,0.0779553
38.9597,2.47384,0.0778537
39.1545,2.36951,0.0759973
39.3502,2.41129,0.0765576
39.547,2.48749,0.0775198
39.7447,2.56005,0.078405
39.9434,2.73879,0.0811374
40.1432,2.50389,0.0772909
40.3439,2.56585,0.0779989
40.5456,2.46636,0.0763191
40.7483,2.5962,0.0783151
40.9521,2.58078,0.07781
41.1568,2.59859,0.0779119
41.3626,2.64257,0.0784244
41.5694,2.69947,0.0790132
41.7773,2.8111,0.0805132
41.9862,2.78212,0.0800028
42.1961,2.8219,0.0803673
42.4071,2.78549,0.0797734
42.6191,3.03832,0.0830081
42.8322,2.77346,0.0792695
43.0464,2.74768,0.0787096
43.2616,2.80577,0.0793916
43.4779,2.69301,0.077574
43.6953,2.76627,0.0784455
43.9138,2.55478,0.0752669
44.1333,2.62463,0.0762323
44.354,2.49637,0.074109
44.5758,2.41422,0.072708
44.7987,2.39881,0.0722428
45.0226,2.34641,0.0712693
45.2478,2.4511,0.0727908
45.474,2.48092,0.0730786
45.7014,2.40125,0.0717611
45.9299,2.3662,0.0710417
46.1595,2.44675,0.0720192
46.3903,2.40323,0.071227
46.6223,2.37023,0.070746
46.8554,2.35445,0.0703478
47.0897,2.57972,0.0735221
47.3251,2.37579,0.0703637
47.5617,2.45601,0.0714558
47.7995,2.39544,0.0705284
48.0385,2.29444,0.0687871
48.2787,2.28532,0.0684574
48.5201,2.07386,0.0651478
48.7627,2.14338,0.0661763
49.0065,2.00046,0.0637854
49.2516,1.88916,0.0618226
49.4978,1.81979,0.0606227
49.7453,1.90316,0.0618633
49.994,1.8546,0.0610006
50.244,1.77688,0.0594419
50.4952,1.80869,0.0598824
50.7477,1.7255,0.0584443
51.0015,1.70185,0.0579047
51.2565,1.67273,0.0573481
51.5127,1.69404,0.0575669
51.7703,1.73715,0.0581902
52.0292,1.79622,0.0590826
52.2893,1.67406,0.0568546
52.5507,1.80384,0.0590054
52.8135,1.74805,0.057911
53.0776,1.67978,0.0566789
53.343,1.65851,0.0561962
53.6097,1.7767,0.0581497
53.8777,1.73416,0.0573788
54.1471,1.75656,0.0575956
54.4178,1.66348,0.0559745
54.6899,1.69818,0.0564357
54.9634,1.68983,0.0561944
55.2382,1.71744,0.0566592
55.5144,1.6473,0.0552804
55.792,1.62079,0.0547381
56.0709,1.63643,0.0550425
56.3513,1.62602,0.0547312
56.633,1.57265,0.0536821
56.9162,1.73582,0.0562887
57.2008,1.62402,0.0543832
57.4868,1.62627,0.0543974
57.7742,1.56001,0.053098
58.0631,1.53198,0.0525692
58.3534,1.53241,0.0525166
58.6452,1.54363,0.0526494
58.9384,1.45029,0.0509222
59.2331,1.47946,0.0513599
59.5293,1.4904,0.0513969
59.8269,1.52187,0.0519359
60.126,1.60128,0.0531839
60.4267,1.49958,0.0514345
60.7288,1.5042,0.0513479
61.0324,1.44576,0.0503546
61.3376,1.5265,0.0516409
61.6443,1.408,0.049538
61.9525,1.44584,0.0500301
62.2623,1.33077,0.0478829
62.5736,1.49757,0.0507492
62.8865,1.31455,0.0474516
63.2009,1.42623,0.049483
63.5169,1.40006,0.0488795
63.8345,1.33268,0.0475784
64.1537,1.35319,0.0478826
64.4744,1.34176,0.0475858
64.7968,1.25265,0.0460265
65.1208,1.36517,0.0479292
65.4464,1.40603,0.0485333
65.7736,1.42475,0.0488256
66.1025,1.44528,0.0490402
66.433,1.55491,0.0508516
66.7652,1.60001,0.0515232
67.099,1.70671,0.0531181
67.4345,1.73629,0.0535576
67.7716,1.87855,0.0556265
68.1105,1.89081,0.0557413
68.4511,1.93528,0.0562818
68.7933,1.92958,0.0562041
69.1373,1.9083,0.0558055
69.483,1.87041,0.0552368
69.8304,2.01757,0.0572751
70.1795,2.05471,0.0577609
70.5304,2.019,0.0572024
70.8831,2.04041,0.0574435
71.2375,2.01871,0.0570231
71.5937,2.03879,0.0572814
71.9517,2.01079,0.0568198
72.3114,2.11512,0.0582167
72.673,2.19642,0.0592167
73.0363,2.06692,0.0573485
73.4015,2.14186,0.0583749
73.7685,2.11006,0.0578812
74.1374,2.17825,0.0587222
74.5081,2.23527,0.0594436
74.8806,2.27902,0.0598946
75.255,2.25634,0.0595233
75.6313,2.38409,0.0610493
76.0094,2.4408,0.0617453
76.3895,2.43968,0.0616279
76.7714,2.63406,0.0639609
77.1553,2.51373,0.0623648
77.5411,2.58826,0.0631492
77.9288,2.72434,0.0647026
78.3184,2.67367,0.0641014
78.71,2.75685,0.0649424
79.1035,2.7662,0.0649838
79.4991,2.80597,0.0653344
79.8966,2.82221,0.0654172
80.296,2.72248,0.0641842
80.6975,2.78343,0.0647849
81.101,2.83032,0.0652454
81.5065,2.88711,0.0658272
81.9141,2.99334,0.0669442
82.3236,3.09023,0.0678736
82.7352,3.15738,0.0685274
83.1489,3.31396,0.0700944
83.5647,3.60385,0.0730235
83.9825,3.75394,0.0743556
84.4024,4.01326,0.0767767
84.8244,4.41307,0.0804267
85.2485,4.86304,0.0843188
85.6748,5.41395,0.088782
86.1031,6.33064,0.0959095
86.5337,7.10294,0.101465
86.9663,7.93552,0.107011
87.4012,9.31919,0.115879
87.8382,11.0512,0.126001
88.2774,12.8528,0.135685
88.7187,15.3425,0.147937
89.1623,18.9053,0.163936
89.6082,23.8974,0.184017
90.0562,29.2155,0.203336
90.5065,35.9536,0.225442
90.959,42.692,0.245553
91.4138,48.1603,0.260702
91.8709,51.4685,0.269304
92.3302,52.4517,0.271594
92.7919,52.1839,0.270633
93.2558,49.5483,0.263468
93.7221,45.9163,0.253376
94.1907,41.3367,0.240171
94.6617,36.061,0.224055
95.135,30.0814,0.204395
95.6107,25.1547,0.186586
96.0887,20.555,0.168467
96.5692,17.2261,0.153909
97.052,14.8258,0.142458
97.5373,13.3839,0.135127
98.0249,12.3363,0.129433
98.5151,11.9629,0.127246
99.0076,11.4131,0.123998
99.5027,10.7636,0.120313
100,9.88284,0.115066
100.5,9.37999,0.111906
101.003,8.84022,0.108549
101.508,8.70895,0.107498
102.015,8.01655,0.103047
102.525,7.57115,0.099999
103.038,7.16591,0.0971518
103.553,6.87753,0.0949892
104.071,6.68674,0.093515
104.591,6.51016,0.0921016
105.114,6.46431,0.0917203
105.64,6.63637,0.0927077
106.168,7.4872,0.0982592
106.699,8.92417,0.106964
107.232,11.0843,0.119017
107.768,14.0261,0.133829
108.307,17.4125,0.149123
108.849,20.4911,0.161794
109.393,21.8078,0.166825
109.94,21.8051,0.166802
110.49,20.6467,0.162227
111.042,18.597,0.153952
111.597,15.6993,0.141381
112.155,12.5508,0.126399
112.716,9.64088,0.110681
113.28,7.38548,0.0967488
113.846,5.70539,0.0849746
114.415,4.87467,0.0784305
114.987,4.3817,0.0742533
115.562,4.01956,0.071008
116.14,3.86931,0.0696334
116.721,3.5667,0.0667131
117.305,3.4391,0.0655039
117.891,3.3922,0.0649804
118.481,3.36913,0.0646937
119.073,3.19807,0.0629667
119.668,3.36886,0.0645994
120.267,3.41777,0.0650815
120.868,3.47845,0.065592
121.472,3.75702,0.0680996
122.08,3.70788,0.0676125
122.69,4.00448,0.070184
123.304,4.23478,0.0721022
123.92,4.51402,0.0744015
124.54,4.72695,0.0760897
125.162,5.04958,0.0786027
125.788,5.3241,0.0806924
126.417,5.72732,0.0837002
127.049,5.85694,0.0845368
127.684,5.93756,0.0850898
128.323,6.03722,0.0857728
128.964,6.17976,0.0866992
129.609,6.25103,0.0871474
130.257,6.33461,0.0876318
130.909,6.2668,0.0871356
131.563,6.39395,0.0879454
132.221,6.53716,0.0888671
132.882,6.5142,0.0887007
133.546,6.45497,0.088276
134.214,6.66286,0.0895687
134.885,6.61878,0.0891601
135.56,6.69034,0.0896257
136.238,6.65697,0.0893512
136.919,6.67661,0.089438
137.603,6.69385,0.0895057
138.291,6.58807,0.0887687
138.983,6.72504,0.0896552
139.678,6.65638,0.0890955
140.376,6.41734,0.0874343
141.078,6.24747,0.086196
141.783,5.89788,0.0837276
142.492,5.81437,0.0830824
143.205,5.55419,0.0812124
143.921,5.43802,0.0802308
144.64,5.31806,0.0792455
145.364,5.32785,0.0793275
146.09,5.17931,0.0781731
146.821,5.30018,0.0790417
147.555,5.19285,0.0781416
148.293,5.24821,0.07857
149.034,4.7962,0.075094
149.779,4.3867,0.0717954
150.528,4.07456,0.0691441
151.281,3.94188,0.0679801
152.037,3.47473,0.0637437
152.797,3.26006,0.0617294
153.561,3.11903,0.0603391
154.329,3.00985,0.0592779
155.101,2.8295,0.057429
155.876,2.76649,0.0567171
156.656,2.72436,0.0562944
157.439,2.77454,0.0567422
158.226,2.84502,0.0574492
159.017,2.93382,0.0582978
159.812,3.10787,0.0599711
160.612,3.13304,0.0602422
161.415,3.43102,0.0630286
162.222,3.53881,0.0639614
163.033,3.66305,0.0650891
163.848,3.68329,0.0652632
164.667,3.77422,0.0659931
165.491,3.94151,0.067475
166.318,3.99906,0.0679814
167.15,4.13827,0.0691267
167.985,4.0971,0.0688136
168.825,4.21809,0.0698085
169.669,4.29222,0.0704006
170.518,4.40916,0.0713223
171.37,4.6614,0.0733513
172.227,4.8236,0.0746165
173.088,5.13823,0.0770204
173.954,5.58807,0.0802719
174.823,6.08798,0.0838056
175.698,6.50248,0.0866248
176.576,6.40713,0.0860467
177.459,5.98179,0.0831275
178.346,5.6754,0.0809853
179.238,5.47791,0.0795442
180.134,5.44115,0.0792603
181.035,5.51826,0.0798108
181.94,5.5186,0.0798352
182.85,5.94069,0.0827985
183.764,6.0693,0.0837322
184.683,6.51897,0.086752
185.606,6.7577,0.0882633
186.534,6.49481,0.086498
187.467,6.59237,0.087208
188.404,6.2664,0.0849452
189.346,6.11247,0.0839075
190.293,5.88801,0.0823454
191.244,5.67486,0.0808226
192.201,5.63985,0.0805164
193.162,5.42293,0.0789812
194.128,5.56413,0.0799853
195.098,5.38052,0.0785954
196.074,5.26981,0.0777765
197.054,5.20165,0.0772377
198.039,5.04225,0.0760688
199.029,4.83859,0.0744919
200.025,4.78197,0.0740507
201.025,4.73925,0.0736882
202.03,4.70938,0.0734672
203.04,4.52966,0.0720298
204.055,4.35074,0.0706411
205.075,4.22145,0.0695394
206.101,3.79646,0.065945
207.131,3.52694,0.063593
208.167,3.28014,0.0613306
209.208,3.18369,0.0603869
210.254,3.10928,0.0596952
211.305,3.00184,0.0586825
212.362,3.02297,0.0588951
213.424,3.02072,0.05891
214.491,3.17439,0.0603868
215.563,3.2231,0.0608486
216.641,3.39826,0.0625266
217.724,3.67731,0.0650741
218.813,3.71342,0.0653993
219.907,3.78527,0.066061
221.006,3.84618,0.0665746
222.111,3.57421,0.0642337
223.222,3.3261,0.0619949
224.338,3.18325,0.060645
225.46,3.1105,0.0599324
226.587,3.03208,0.0591541
227.72,3.00744,0.0588982
228.859,3.02348,0.0590814
230.003,2.97243,0.0585675
231.153,3.01067,0.058936
232.309,2.97606,0.0585999
233.47,3.022,0.0590572
234.638,2.97944,0.0585959
235.811,2.9394,0.0581694
236.99,2.92352,0.0579694
238.175,2.82834,0.0570515
239.366,2.78158,0.0565776
240.562,2.7324,0.0561269
241.765,2.81998,0.0569988
242.974,2.69377,0.0557065
244.189,2.57728,0.0544474
245.41,2.59143,0.0546333
246.637,2.60856,0.0547982
247.87,2.48663,0.0535512
249.109,2.43618,0.0529863
250.355,2.50862,0.0537849
251.607,2.50322,0.0537517
252.865,2.47317,0.0533763
254.129,2.60145,0.0547766
255.4,2.69639,0.0557487
256.677,2.62682,0.0550666
257.96,2.61102,0.0548449
259.25,2.61519,0.0549061
260.546,2.71991,0.0560409
261.849,2.69638,0.0557604
263.158,2.71352,0.0560188
264.474,2.81071,0.0569675
265.796,2.85811,0.0574374
267.125,2.97392,0.0585989
268.461,2.99161,0.0588227
269.803,3.13913,0.0602191
271.152,3.18104,0.0606269
272.508,3.26292,0.0614799
273.871,3.34948,0.0622974
275.24,3.45202,0.0632364
276.616,3.51393,0.063822
277.999,3.58212,0.0644638
279.389,3.64194,0.065041
280.786,3.84074,0.0668253
282.19,3.70292,0.065636
283.601,4.11614,0.069263
285.019,4.24531,0.0704521
286.444,5.00696,0.0765474
287.876,6.3271,0.0860573
289.316,8.96118,0.102453
290.762,14.2466,0.129235
292.216,22.3665,0.16206
293.677,29.1715,0.185216
295.146,26.8178,0.177761
296.621,17.4035,0.143329
298.104,8.12779,0.0980571
299.595,4.53328,0.0732683
301.093,3.32229,0.0626838
302.598,2.93783,0.0590225
304.111,2.73537,0.0570059
305.632,2.52741,0.0548542
307.16,2.42745,0.0538545
308.696,2.44892,0.0541316
310.239,2.50684,0.054815
311.791,2.55255,0.0554131
313.35,2.52318,0.0550826
314.916,2.46815,0.0545249
316.491,2.48465,0.0548175
318.073,2.47905,0.0547912
319.664,2.55832,0.0557658
321.262,2.66126,0.0569113
322.868,2.63786,0.0566981
324.483,2.6165,0.0565175
326.105,2.67278,0.0572683
327.736,2.58639,0.0564108
329.374,2.60773,0.0567185
331.021,2.56497,0.0563285
332.676,2.53351,0.0560324
334.34,2.46897,0.0554417
336.011,2.35838,0.0542292
337.691,2.43037,0.0551284
339.38,2.41802,0.0550254
341.077,2.32998,0.0541558
342.782,2.3774,0.0547801
344.496,2.1771,0.0525061
346.218,2.18788,0.0526367
347.95,2.18555,0.0526658
349.689,2.21529,0.0530676
351.438,2.26341,0.0537251
353.195,2.30226,0.054227
354.961,2.4183,0.0557205
356.736,2.56816,0.0575086
358.519,2.71778,0.0591964
360.312,3.09728,0.0633024
362.114,3.43334,0.0667254
363.924,4.08831,0.0729513
365.744,4.68238,0.0781017
367.572,4.51747,0.0768863
369.41,3.90168,0.0715248
371.257,3.1867,0.0647533
373.114,2.60526,0.0586455
374.979,2.40439,0.0564274
376.854,2.34344,0.0557961
378.738,2.432,0.0569127
380.632,2.79868,0.0611857
382.535,2.97849,0.0631798
384.448,3.56085,0.0691657
386.37,3.71353,0.0706822
388.302,3.75004,0.071192
390.244,3.52185,0.0691721
392.195,3.0264,0.0641995
394.156,2.87788,0.0626479
396.127,2.86019,0.0625997
398.107,2.90851,0.0632168
400.098,2.87728,0.063013
402.098,2.99823,0.0644359
404.109,2.90186,0.0635167
406.129,2.68474,0.0611927
408.16,2.44202,0.0585008
410.201,2.25192,0.0562903
412.252,2.27617,0.0566839
414.313,2.30639,0.0571926
416.384,2.35748,0.0579084
418.466,2.53663,0.060191
420.559,2.71259,0.0622966
422.662,2.7683,0.0631096
424.775,2.9446,0.0652052
426.899,2.89276,0.0647191
429.033,2.90018,0.0649934
431.178,2.85437,0.0645239
433.334,2.86094,0.0647081
435.501,2.9675,0.0660645
437.678,2.78861,0.064168
439.867,2.68649,0.0631201
442.066,2.55188,0.0616639
444.276,2.38287,0.0597288
446.498,2.25907,0.0582438
448.73,2.2656,0.0584307
450.974,2.2679,0.0586381
453.229,2.25602,0.0586169
455.495,2.39538,0.0605184
457.773,2.42079,0.0609132
460.061,2.57017,0.0628931
462.362,2.54675,0.0627398
464.673,2.56966,0.063259
466.997,2.37765,0.060858
469.332,2.38024,0.061037
471.679,2.3329,0.0605893
474.037,2.25207,0.0596906
476.407,2.20078,0.0591226
478.789,2.18424,0.0590752
481.183,2.06767,0.0576261
483.589,2.07244,0.0578299
486.007,2.08235,0.0581346
488.437,2.10408,0.058517
490.879,2.2331,0.0604569
493.334,2.03113,0.057737
495.8,1.97921,0.0571834
498.279,1.99828,0.0575647
500.771,2.02151,0.0579707
503.274,1.96114,0.0573081
505.791,1.95808,0.0574421
508.32,1.98195,0.0579193
510.861,2.0349,0.0587846
513.416,1.82077,0.0558015
515.983,1.98234,0.0583765
518.563,1.82112,0.0560493
521.155,1.92323,0.0577533
523.761,1.95322,0.0583751
526.38,1.9206,0.0580032
529.012,1.99794,0.0593445
531.657,1.88973,0.0577243
534.315,1.88264,0.057823
536.987,1.98801,0.059622
539.672,2.01536,0.0601851
542.37,2.16171,0.0625518
545.082,2.35204,0.065334
547.807,2.7373,0.0706806
550.546,2.75624,0.0710278
553.299,2.36385,0.0660237
556.066,2.12785,0.0628441
558.846,1.9079,0.0597099
561.64,1.8335,0.0586858
564.448,1.94077,0.0605889
567.271,1.9893,0.0614623
570.107,1.95296,0.0611094
572.958,1.93477,0.0609955
575.822,1.95982,0.0614854
578.702,1.80788,0.0592859
581.595,1.97511,0.0620867
584.503,1.97451,0.0622666
587.426,2.0125,0.0629979
590.363,1.94873,0.0621258
593.314,1.85876,0.0610444
596.281,1.88605,0.0615891
599.262,1.78463,0.0601347
602.259,1.74297,0.0595463
605.27,1.70428,0.0590733
608.296,1.72651,0.0596441
611.338,1.74587,0.0601542
614.395,1.63533,0.0583651
617.467,1.73997,0.0604429
620.554,1.71193,0.0602082
623.657,1.76732,0.0612631
626.775,1.62856,0.0590024
629.909,1.70073,0.0604761
633.058,1.63876,0.05958
636.224,1.5789,0.058671
639.405,1.6658,0.0604027
642.602,1.68555,0.0608965
645.815,1.61854,0.0598294
649.044,1.63659,0.0604456
652.289,1.66837,0.0610995
655.551,1.65482,0.0609932
658.828,1.59633,0.0602078
662.122,1.59801,0.0605147
665.433,1.66961,0.061964
668.76,1.57208,0.0603715
672.104,1.53324,0.0597531
675.464,1.60038,0.0611618
678.842,1.63213,0.0619687
682.236,1.48884,0.0593326
685.647,1.52806,0.0603653
689.075,1.47621,0.0594483
692.521,1.46879,0.0595748
695.983,1.54056,0.0612432
699.463,1.46755,0.0599373
702.961,1.50661,0.0609272
706.475,1.41914,0.0593208
710.008,1.4234,0.0595931
713.558,1.3525,0.0583118
717.126,1.45152,0.0604524
720.711,1.4644,0.0609061
724.315,1.45324,0.060945
727.936,1.41346,0.0602735
731.576,1.44464,0.0611299
735.234,1.42748,0.0609598
738.91,1.42309,0.0610601
742.605,1.38268,0.0604447
746.318,1.30883,0.0589129
750.049,1.34257,0.0598041
753.8,1.35798,0.0603204
757.569,1.29819,0.0591401
761.356,1.358,0.0607682
765.163,1.42069,0.0622769
768.989,1.44828,0.0630413
772.834,1.37438,0.0617393
776.698,1.29778,0.0600756
780.582,1.352,0.0614194
784.485,1.32097,0.0609798
788.407,1.27591,0.0601283
792.349,1.29175,0.0606311
796.311,1.25976,0.0600675
800.292,1.28326,0.0607961
804.294,1.23018,0.0596529
808.315,1.21273,0.0594521
812.357,1.25596,0.06062
816.419,1.26763,0.0612303
820.501,1.22684,0.060361
824.603,1.31937,0.0628488
828.726,1.26926,0.0619472
832.87,1.26808,0.0620719
837.034,1.27893,0.0625069
841.219,1.33485,0.0640267
845.425,1.28831,0.0630475
849.653,1.25094,0.062443
853.901,1.22218,0.0618584
858.17,1.22416,0.062193
862.461,1.21519,0.0620378
866.773,1.27928,0.0638462
871.107,1.21816,0.0626287
875.463,1.12543,0.0603778
879.84,1.31816,0.0654767
884.239,1.35401,0.0666955
888.661,1.45451,0.0693102
893.104,1.54553,0.0714605
897.569,1.75952,0.0766994
902.057,2.28747,0.0878105
906.568,3.2872,0.105734
911.1,5.39408,0.135781
915.656,8.92279,0.174763
920.234,10.0323,0.185017
924.835,6.12558,0.144007
929.46,2.54742,0.0931031
934.107,1.5824,0.0744493
938.777,1.70242,0.0776671
943.471,1.78373,0.079773
948.189,1.97124,0.0840039
952.93,2.03766,0.0855692
957.694,2.02542,0.0856122
962.483,2.16258,0.0887581
967.295,2.29272,0.0915857
972.132,2.53297,0.0966887
976.992,2.34722,0.093162
981.877,1.94612,0.0852836
986.787,1.77168,0.0816719
991.72,1.84384,0.0836972
996.679,2.2578,0.0930616
1001.66,2.88326,0.105486
1006.67,3.80157,0.12152
1011.7,4.3945,0.1309
1016.76,3.97992,0.124577
1021.85,3.41072,0.115684
1026.96,2.90447,0.10729
1032.09,2.4982,0.0999157
1037.25,2.26104,0.0950961
1042.44,2.15729,0.0934858
1047.65,2.26798,0.0961482
1052.89,2.43926,0.0999044
1058.15,2.42376,0.0999741
1063.44,2.45183,0.101233
1068.76,2.29569,0.0980427
1074.1,2.2085,0.0965053
1079.47,2.09317,0.0943318
1084.87,2.31025,0.0996151
1090.3,2.24994,0.0985723
1095.75,2.2349,0.0983586
1101.23,2.48199,0.104048
1106.73,2.43398,0.103586
1112.27,2.43263,0.103716
1117.83,2.35221,0.10219
1123.42,2.1477,0.0981428
1129.03,1.91738,0.0932958
1134.68,1.88531,0.0930105
1140.35,1.8451,0.0921389
1146.05,1.98011,0.0957784
1151.78,1.91269,0.0943479
1157.54,1.94452,0.0956616
1163.33,1.83394,0.0932277
1169.15,1.95626,0.0964298
1174.99,1.75802,0.0918095
1180.87,1.84368,0.0945778
1186.77,1.85186,0.0952406
1192.71,2.01844,0.0995164
1198.67,2.0817,0.101459
1204.66,2.05466,0.101181
1210.69,2.06193,0.101641
1216.74,2.32147,0.108624
1222.82,2.4589,0.111783
1228.94,2.23583,0.106721
1235.08,2.01682,0.101594
1241.26,2.0756,0.103965
1247.46,2.55841,0.115922
1253.7,3.1034,0.128047
1259.97,4.06136,0.147064
1266.27,4.32318,0.151505
1272.6,2.77628,0.120905
1278.96,2.03003,0.104458
1285.36,1.97602,0.103793
1291.79,2.02347,0.105487
1298.24,2.21059,0.110445
1304.74,2.11697,0.108441
1311.26,2.07448,0.107673
1317.82,2.02279,0.106792
1324.41,1.99716,0.106775
1331.03,1.97533,0.106402
1337.68,2.05694,0.109043
1344.37,2.49317,0.120242
1351.09,2.86153,0.129354
1357.85,3.02102,0.133117
1364.64,2.76397,0.127678
1371.46,2.44353,0.120568
1378.32,2.34685,0.118892
1385.21,2.15541,0.114335
1392.14,2.15627,0.114842
1399.1,2.29518,0.119369
1406.09,2.39403,0.121533
1413.12,2.77476,0.131703
1420.19,3.15949,0.141111
1427.29,3.44278,0.147129
1434.43,2.85217,0.134708
1441.6,2.61115,0.129713
1448.81,3.421,0.149037
1456.05,4.56064,0.172493
1463.33,4.75979,0.176669
1470.65,3.943,0.160689
1478,3.11983,0.143492
1485.39,2.644,0.133462
1492.82,2.651,0.134164
1500.28,2.74291,0.137128
1507.78,2.86297,0.140324
1515.32,3.325,0.151484
1522.9,3.30003,0.151381
1530.51,3.19867,0.149291
1538.16,3.14372,0.148987
1545.86,4.00246,0.168934
1553.58,4.45329,0.178263
1561.35,4.61256,0.182068
1569.16,4.46008,0.180391
1577,3.95212,0.17038
1584.89,4.07831,0.17347
1592.81,4.09825,0.174506
1600.78,4.04959,0.174215
1608.78,3.86905,0.170756
1616.83,3.68609,0.167599
1624.91,3.58283,0.165302
1633.03,3.70927,0.168871
1641.2,3.88883,0.174282
1649.41,3.89007,0.174506
1657.65,3.75157,0.172236
1665.94,3.91825,0.176749
1674.27,3.70914,0.172121
1682.64,3.74403,0.174195
1691.06,3.61156,0.171157
1699.51,3.52479,0.169381
1708.01,3.4357,0.168003
1716.55,3.70607,0.174965
1725.13,3.48337,0.171051
1733.76,3.4558,0.170245
1742.43,3.51594,0.172082
1751.14,3.75049,0.178932
1759.89,3.76076,0.179821
1768.69,3.58517,0.175675
1777.54,3.45384,0.172741
1786.42,3.17116,0.16619
1795.36,3.00656,0.162126
1804.33,3.18385,0.167208
1813.35,3.17452,0.168317
1822.42,3.27091,0.171725
1831.53,3.31896,0.173028
1840.69,3.44878,0.17705
1849.89,3.61058,0.181841
