X,Y,E
22.8457,5.39539,0.464742
22.9666,5.51929,0.468755
23.0876,4.73107,0.435615
23.2086,5.24903,0.458505
23.3296,4.87242,0.443671
23.4506,4.90538,0.443691
23.5716,4.92099,0.445363
23.6925,5.39115,0.467138
23.8135,5.7918,0.482917
23.9345,5.11613,0.454132
24.0555,5.26793,0.461491
24.1563,5.62238,0.586257
24.2571,5.21365,0.237577
24.3784,5.36132,0.240093
24.5003,5.54413,0.242748
24.6228,5.21081,0.234843
24.7459,5.54497,0.242482
24.8696,5.05146,0.229961
24.994,5.29645,0.234264
25.119,4.99241,0.227467
25.2446,5.53273,0.238832
25.3708,5.51434,0.237784
25.4976,5.63841,0.240031
25.6251,5.60966,0.23919
25.7533,5.88922,0.244217
25.882,5.52516,0.236443
26.0114,5.52511,0.234785
26.1415,5.27328,0.228976
26.2722,5.56235,0.234558
26.4036,5.42749,0.231208
26.5356,5.34997,0.228621
26.6682,5.3885,0.229571
26.8016,5.67952,0.235376
26.9356,5.3245,0.227476
27.0703,5.58631,0.231427
27.2056,5.27736,0.224615
27.3417,6.01089,0.239568
27.4784,5.64178,0.231473
27.6158,5.58488,0.229581
27.7538,5.47832,0.227109
27.8926,5.45173,0.225567
28.0321,5.57608,0.227735
28.1722,5.4337,0.224602
28.3131,5.8579,0.232894
28.4547,5.06889,0.215511
28.5969,5.6398,0.226861
28.7399,5.58284,0.226029
28.8836,5.5496,0.224474
29.028,5.86929,0.230318
29.1732,5.45741,0.22149
29.319,5.72447,0.226461
29.4656,5.28711,0.217145
29.613,5.70141,0.224862
29.761,5.42473,0.219134
29.9098,5.65634,0.223242
30.0594,5.40319,0.217906
30.2097,5.51826,0.219499
30.3607,5.59252,0.220629
30.5125,5.70515,0.222336
30.6651,5.91247,0.22567
30.8184,5.55366,0.218529
30.9725,5.44236,0.215602
31.1274,5.38642,0.213911
31.283,5.99742,0.225397
31.4394,5.9285,0.223665
31.5966,5.72002,0.219362
31.7546,5.41317,0.213051
31.9134,5.67301,0.217326
32.0729,5.73247,0.217928
32.2333,5.91135,0.221181
32.3945,5.46632,0.212022
32.5564,5.51607,0.212732
32.7192,5.95133,0.220568
32.8828,5.55768,0.21294
33.0472,5.47617,0.210128
33.2125,5.42232,0.209458
33.3785,5.71648,0.214345
33.5454,5.44752,0.208585
33.7132,5.31672,0.205667
33.8817,5.56882,0.21008
34.0511,5.80411,0.213905
34.2214,5.41237,0.206209
34.3925,5.81682,0.213189
34.5645,5.64151,0.209682
34.7373,5.42815,0.205394
34.911,5.44064,0.204942
35.0855,5.53497,0.206458
35.2609,5.59856,0.206944
35.4373,5.57102,0.206043
35.6144,5.60939,0.206283
35.7925,5.79327,0.208954
35.9715,5.72384,0.20757
36.1513,5.89971,0.210143
36.3321,5.92257,0.210164
36.5137,5.7478,0.206822
36.6963,5.69704,0.205232
36.8798,5.5083,0.201525
37.0642,5.45256,0.199974
37.2495,5.47422,0.200189
37.4358,5.49221,0.199709
37.6229,5.67251,0.202216
37.8111,5.58523,0.201041
38.0001,5.53437,0.199302
38.1901,5.97535,0.206797
38.3811,5.68101,0.200967
38.573,5.84817,0.203378
38.7658,5.53342,0.197581
38.9597,5.66123,0.199427
39.1545,5.95175,0.204214
39.3502,5.35714,0.193221
39.547,5.58393,0.197214
39.7447,5.35544,0.192149
39.9434,5.73561,0.198918
40.1432,5.95249,0.202183
40.3439,5.88409,0.200293
40.5456,5.64618,0.195752
40.7483,5.78276,0.197681
40.9521,5.84644,0.198317
41.1568,5.74185,0.196236
41.3626,5.34526,0.18906
41.5694,5.50121,0.191202
41.7773,5.86542,0.197041
41.9862,5.88894,0.1971
42.1961,5.96655,0.197778
42.4071,6.0089,0.19809
42.6191,5.60767,0.190944
42.8322,5.7706,0.193509
43.0464,5.51499,0.188657
43.2616,5.56259,0.188833
43.4779,5.84268,0.193445
43.6953,5.62914,0.189646
43.9138,5.72025,0.190805
44.1333,5.09819,0.179284
44.354,5.35257,0.183599
44.5758,5.66567,0.188501
44.7987,5.55197,0.186112
45.0226,5.53908,0.185424
45.2478,5.69937,0.187736
45.474,5.09709,0.177508
45.7014,5.38648,0.181809
45.9299,5.50206,0.183597
46.1595,5.59858,0.184829
46.3903,5.21405,0.177777
46.6223,5.37349,0.18022
46.8554,5.32811,0.179321
47.0897,5.22864,0.177158
47.3251,5.49835,0.181233
47.5617,5.41656,0.17957
47.7995,5.52119,0.180736
48.0385,5.09695,0.173412
48.2787,5.43895,0.17894
48.5201,4.82985,0.168087
48.7627,5.11444,0.172858
49.0065,5.05879,0.171968
49.2516,4.71886,0.165232
49.4978,4.8746,0.167801
49.7453,4.61351,0.162832
49.994,5.06344,0.170249
50.244,5.13984,0.171401
50.4952,4.87584,0.16648
50.7477,4.85823,0.165884
51.0015,4.90435,0.166111
51.2565,4.8358,0.164905
51.5127,4.93694,0.166265
51.7703,4.80762,0.163908
52.0292,5.13191,0.169033
52.2893,5.02127,0.166952
52.5507,4.87094,0.164052
52.8135,4.8585,0.16349
53.0776,4.86217,0.163466
53.343,4.87986,0.163291
53.6097,5.07574,0.166343
53.8777,4.75022,0.160689
54.1471,4.85027,0.161898
54.4178,5.01318,0.164621
54.6899,4.88623,0.161885
54.9634,4.86118,0.16135
55.2382,4.90696,0.161788
55.5144,4.73861,0.158766
55.792,4.61118,0.156541
56.0709,4.79871,0.159297
56.3513,5.22281,0.165942
56.633,5.05957,0.163011
56.9162,5.02897,0.162189
57.2008,4.87606,0.159645
57.4868,4.93283,0.160206
57.7742,4.79617,0.157774
58.0631,4.75184,0.156644
58.3534,4.87579,0.158556
58.6452,4.74483,0.15639
58.9384,4.76633,0.156231
59.2331,4.74598,0.155602
59.5293,4.87502,0.157489
59.8269,4.79193,0.155854
60.126,4.5655,0.15196
60.4267,4.94772,0.15799
60.7288,4.62895,0.15221
61.0324,4.66578,0.152716
61.3376,5.08683,0.159518
61.6443,4.91882,0.15645
61.9525,4.62441,0.151528
62.2623,4.38676,0.147387
62.5736,4.86426,0.154903
62.8865,5.06272,0.157996
63.2009,4.73687,0.15255
63.5169,5.07077,0.157437
63.8345,4.95675,0.155553
64.1537,4.93453,0.154948
64.4744,4.99289,0.155402
64.7968,5.12807,0.157524
65.1208,5.03645,0.155748
65.4464,5.04961,0.155522
65.7736,5.1746,0.157466
66.1025,5.4681,0.16168
66.433,5.2484,0.158145
66.7652,5.02639,0.154564
67.099,5.30049,0.15854
67.4345,5.54269,0.162008
67.7716,5.59651,0.162477
68.1105,5.37609,0.15913
68.4511,5.53107,0.161145
68.7933,5.6983,0.163582
69.1373,5.3487,0.158054
69.483,5.73438,0.163629
69.8304,5.77886,0.16373
70.1795,5.73338,0.16315
70.5304,5.45231,0.158887
70.8831,5.72519,0.162582
71.2375,5.73515,0.162566
71.5937,5.96031,0.165499
71.9517,5.95638,0.165359
72.3114,5.96265,0.165069
72.673,6.13569,0.167337
73.0363,6.16165,0.167325
73.4015,6.10402,0.166391
73.7685,6.03709,0.165226
74.1374,6.24325,0.167973
74.5081,5.97789,0.164079
74.8806,6.27443,0.167919
75.255,6.13129,0.16566
75.6313,6.65097,0.172482
76.0094,6.51538,0.170523
76.3895,6.42046,0.168834
76.7714,6.50845,0.169949
77.1553,6.35774,0.167598
77.5411,6.89132,0.174161
77.9288,6.93118,0.174575
78.3184,6.88366,0.173855
78.71,6.83999,0.17271
79.1035,6.91456,0.173637
79.4991,7.03659,0.175056
79.8966,7.28216,0.177851
80.296,7.1412,0.175769
80.6975,7.34056,0.177974
81.101,7.51609,0.179816
81.5065,7.47935,0.179079
81.9141,7.79695,0.182593
82.3236,7.6721,0.180906
82.7352,8.45872,0.189701
83.1489,8.12695,0.185924
83.5647,8.38153,0.188442
83.9825,8.84719,0.193251
84.4024,9.36815,0.198808
84.8244,9.36904,0.19851
85.2485,9.5296,0.199798
85.6748,9.6929,0.201456
86.1031,10.2446,0.206694
86.5337,10.9177,0.213267
86.9663,11.5956,0.21931
87.4012,11.9802,0.222778
87.8382,12.5582,0.227555
88.2774,12.875,0.230185
88.7187,14.1768,0.241456
89.1623,15.0751,0.248576
89.6082,15.9505,0.255452
90.0562,17.1787,0.264507
90.5065,18.5971,0.274843
90.959,19.9882,0.284593
91.4138,21.212,0.292781
91.8709,22.2469,0.29966
92.3302,22.1155,0.298249
92.7919,22.273,0.298952
93.2558,22.4163,0.299766
93.7221,21.7271,0.29452
94.1907,20.4238,0.285053
94.6617,19.7084,0.279702
95.135,18.6503,0.271625
95.6107,17.3274,0.261497
96.0887,16.5928,0.255446
96.5692,15.3578,0.245393
97.052,14.8861,0.241078
97.5373,14.4147,0.236943
98.0249,13.6141,0.229928
98.5151,12.7046,0.221764
99.0076,12.4993,0.219589
99.5027,12.2261,0.216976
100,12.2663,0.216809
100.5,12.0088,0.214397
101.003,11.812,0.212372
101.508,11.1844,0.206101
102.015,11.0387,0.204553
102.525,10.8133,0.202095
103.038,10.7145,0.200864
103.553,10.7689,0.201496
104.071,10.5255,0.19861
104.591,10.3293,0.196601
105.114,10.412,0.196893
105.64,10.4277,0.196905
106.168,10.6777,0.198996
106.699,11.1123,0.20277
107.232,11.0319,0.201724
107.768,11.4798,0.205703
108.307,12.5496,0.214804
108.849,12.4388,0.213713
109.393,12.6137,0.21474
109.94,12.5373,0.214023
110.49,12.1807,0.211019
111.042,11.3042,0.203029
111.597,10.8207,0.198505
112.155,10.0026,0.190594
112.716,9.20173,0.18259
113.28,8.62596,0.176758
113.846,8.34851,0.173624
114.415,7.87631,0.168543
114.987,7.46231,0.16389
115.562,7.29904,0.161806
116.14,7.05611,0.159028
116.721,7.01718,0.158481
117.305,6.85013,0.156468
117.891,6.79207,0.15571
118.481,6.61028,0.153537
119.073,6.59894,0.15338
119.668,6.61085,0.153257
120.267,6.62763,0.153294
120.868,6.63985,0.153359
121.472,6.67102,0.153536
122.08,6.53716,0.151963
122.69,6.89308,0.155989
123.304,6.64101,0.153165
123.92,7.00615,0.157142
124.54,6.83603,0.154928
125.162,6.71145,0.153644
125.788,6.84216,0.154806
126.417,6.95229,0.155964
127.049,7.02052,0.156685
127.684,7.24254,0.15917
128.323,7.08238,0.157158
128.964,6.93855,0.155374
129.609,7.37669,0.16025
130.257,7.09364,0.157014
130.909,6.95084,0.155257
131.563,7.10066,0.156867
132.221,7.27437,0.158791
132.882,6.844,0.153807
133.546,6.94729,0.154944
134.214,7.09933,0.15644
134.885,7.13045,0.156769
135.56,6.96875,0.15471
136.238,7.12419,0.156421
136.919,7.16483,0.156921
137.603,6.81354,0.152844
138.291,6.82885,0.152884
138.983,6.68986,0.151242
139.678,6.6914,0.151019
140.376,6.8691,0.15317
141.078,6.84623,0.152846
141.783,6.56704,0.149455
142.492,6.45169,0.148141
143.205,6.40965,0.147429
143.921,6.30313,0.14623
144.64,6.17801,0.144716
145.364,6.30277,0.146092
146.09,6.29617,0.145923
146.821,6.19039,0.144577
147.555,6.07377,0.143095
148.293,5.83146,0.140193
149.034,5.83544,0.140219
149.779,5.81167,0.139717
150.528,5.65091,0.137699
151.281,5.52063,0.136116
152.037,5.26225,0.132746
152.797,5.36141,0.133981
153.561,5.15131,0.131089
154.329,5.06597,0.129993
155.101,4.90403,0.127948
155.876,4.99061,0.129032
156.656,4.94268,0.12831
157.439,5.10414,0.130231
158.226,4.99298,0.128898
159.017,5.05181,0.129486
159.812,5.41281,0.133931
160.612,5.0661,0.129587
161.415,4.81415,0.126384
162.222,4.96682,0.128319
163.033,5.23482,0.131727
163.848,5.07356,0.129681
164.667,5.46167,0.134427
165.491,5.42088,0.13388
166.318,5.1447,0.130446
167.15,5.15873,0.130673
167.985,5.23697,0.131686
168.825,5.60688,0.136203
169.669,5.37036,0.133372
170.518,5.47858,0.134624
171.37,5.26681,0.131829
172.227,5.38645,0.133546
173.088,5.22352,0.131477
173.954,5.41114,0.133741
174.823,5.38308,0.133375
175.698,5.60814,0.136016
176.576,5.66946,0.136884
177.459,5.6339,0.136579
178.346,5.53166,0.135253
179.238,5.63284,0.136553
180.134,5.6608,0.136777
181.035,5.66987,0.136764
181.94,5.69504,0.13717
182.85,5.56975,0.135596
183.764,5.8383,0.138895
184.683,5.75362,0.137854
185.606,5.9349,0.139913
186.534,5.86262,0.139063
187.467,5.7127,0.137233
188.404,5.94719,0.140054
189.346,5.82481,0.138551
190.293,5.7834,0.13807
191.244,5.62083,0.136008
192.201,5.57569,0.135409
193.162,5.6833,0.13677
194.128,5.39887,0.133157
195.098,5.36023,0.132761
196.074,5.33756,0.132561
197.054,5.41084,0.133419
198.039,5.34556,0.132525
199.029,5.38337,0.132917
200.025,5.1465,0.129987
201.025,5.22186,0.130918
202.03,4.94486,0.127302
203.04,5.1511,0.130013
204.055,4.74903,0.124805
205.075,4.76451,0.125097
206.101,4.68666,0.124038
207.131,4.53608,0.122068
208.167,4.44556,0.12075
209.208,4.27319,0.118395
210.254,4.50313,0.121572
211.305,4.34707,0.119576
212.362,4.43582,0.120668
213.424,4.4338,0.120744
214.491,4.20516,0.11772
215.563,4.70688,0.124438
216.641,4.38527,0.120203
217.724,4.27961,0.118879
218.813,4.22725,0.117938
219.907,4.24592,0.118152
221.006,4.2426,0.118249
222.111,4.20134,0.117802
223.222,4.20027,0.117877
224.338,4.1373,0.116961
225.46,4.05602,0.115802
226.587,4.07634,0.116143
227.72,3.92916,0.113945
228.859,4.00984,0.114958
230.003,4.04789,0.115631
231.153,3.9945,0.114812
232.309,3.9936,0.114817
233.47,3.82497,0.112324
234.638,3.82126,0.112149
235.811,3.90984,0.113643
236.99,3.98736,0.114612
238.175,3.90482,0.113346
239.366,3.76291,0.111253
240.562,3.97929,0.114376
241.765,3.69633,0.110365
242.974,3.77998,0.111568
244.189,3.71721,0.110618
245.41,3.79988,0.11207
246.637,3.76961,0.111678
247.87,3.66073,0.109871
249.109,3.67737,0.110245
250.355,3.77533,0.111805
251.607,3.67692,0.110101
252.865,3.86537,0.112973
254.129,3.93979,0.114178
255.4,3.76572,0.111576
256.677,3.75766,0.111337
257.96,3.84851,0.112759
259.25,3.85859,0.11284
260.546,3.86626,0.112989
261.849,4.00432,0.115087
263.158,4.00977,0.115162
264.474,4.0862,0.116237
265.796,4.07186,0.115942
267.125,3.96288,0.114402
268.461,4.27489,0.118889
269.803,4.18418,0.11767
271.152,4.09996,0.116377
272.508,4.15012,0.117201
273.871,4.2186,0.118219
275.24,4.40757,0.120725
276.616,4.35006,0.120065
277.999,4.46448,0.121824
279.389,4.60938,0.123905
280.786,4.72409,0.125359
282.19,4.5446,0.123067
283.601,4.81079,0.126765
285.019,5.30934,0.133367
286.444,5.52865,0.136126
287.876,5.89652,0.14057
289.316,6.62535,0.149077
290.762,8.51421,0.169098
292.216,10.5619,0.188493
293.677,12.4112,0.204463
295.146,12.423,0.204749
296.621,10.0476,0.184244
298.104,7.40922,0.158479
299.595,5.58047,0.137561
301.093,4.74667,0.127096
302.598,4.28819,0.12082
304.111,4.21665,0.119822
305.632,4.23799,0.120209
307.16,3.76323,0.113497
308.696,3.76833,0.113676
310.239,3.67226,0.112158
311.791,3.74197,0.113407
313.35,3.66364,0.112343
314.916,3.49123,0.109691
316.491,3.76589,0.114129
318.073,3.60165,0.111796
319.664,3.59609,0.111817
321.262,3.53952,0.111079
322.868,3.43466,0.109597
324.483,3.50941,0.110885
326.105,3.5862,0.112313
327.736,3.3899,0.109188
329.374,3.44945,0.11037
331.021,3.57127,0.112506
332.676,3.47441,0.111096
334.34,3.22904,0.107185
336.011,3.2691,0.107927
337.691,3.17052,0.10657
339.38,3.30468,0.108967
341.077,3.25369,0.108274
342.782,3.23876,0.107985
344.496,3.11523,0.10613
346.218,3.00358,0.104332
347.95,3.0323,0.105008
349.689,2.93007,0.103296
351.438,2.97869,0.104374
353.195,2.87209,0.102528
354.961,3.04068,0.105635
356.736,3.09454,0.106777
358.519,3.02719,0.105819
360.312,3.19588,0.108816
362.114,3.4831,0.113838
363.924,3.46735,0.113779
365.744,3.41489,0.112986
367.572,3.51432,0.114753
369.41,3.39269,0.112847
371.257,3.18901,0.109769
373.114,3.03949,0.107164
374.979,2.86665,0.104234
376.854,3.05514,0.107825
378.738,3.25933,0.1116
380.632,2.93281,0.105932
382.535,2.99726,0.107325
384.448,3.23551,0.111573
386.37,3.35781,0.114008
388.302,3.25421,0.112238
390.244,3.20203,0.111498
392.195,3.33176,0.114051
394.156,3.0792,0.109868
396.127,3.22425,0.112552
398.107,3.11463,0.110838
400.098,3.04461,0.109683
402.098,3.03492,0.109721
404.109,3.01642,0.109407
406.129,3.01603,0.109769
408.16,2.88513,0.107458
410.201,2.96664,0.109251
412.252,2.89956,0.108104
414.313,2.72176,0.105084
416.384,2.8198,0.107139
418.466,2.7539,0.106167
420.559,2.91373,0.10921
422.662,3.00054,0.11118
424.775,3.00629,0.111519
426.899,2.87538,0.109327
429.033,2.86907,0.109392
431.178,2.98339,0.111789
433.334,2.75222,0.107265
435.501,2.67696,0.106377
437.678,2.77382,0.108505
439.867,2.70097,0.107103
442.066,2.71697,0.107827
444.276,2.76499,0.108901
446.498,2.55357,0.104837
448.73,2.39234,0.101649
450.974,2.6501,0.107355
453.229,2.44347,0.103186
455.495,2.46992,0.103852
457.773,2.63436,0.107556
460.061,2.50156,0.105149
462.362,2.66851,0.108799
464.673,2.58157,0.107211
466.997,2.55278,0.106824
469.332,2.51519,0.106431
471.679,2.40804,0.104235
474.037,2.41616,0.104526
476.407,2.26456,0.101393
478.789,2.40996,0.104834
481.183,2.44817,0.105873
483.589,2.52469,0.107816
486.007,2.46234,0.106882
488.437,2.24026,0.102263
490.879,2.45153,0.107116
493.334,2.52606,0.108922
495.8,2.2857,0.10394
498.279,2.35432,0.105829
500.771,2.32244,0.105279
503.274,2.06986,0.0995699
505.791,2.10797,0.100735
508.32,2.28725,0.105238
510.861,2.25733,0.104677
513.416,2.26328,0.105277
515.983,2.24212,0.105095
518.563,2.01963,0.0999842
521.155,2.21338,0.104848
523.761,2.41547,0.109767
526.38,2.16764,0.104177
529.012,1.99653,0.100403
531.657,2.12677,0.103731
534.315,2.04708,0.101919
536.987,2.20401,0.106094
539.672,2.27511,0.108115
542.37,2.37321,0.110845
545.082,2.18781,0.106628
547.807,2.09838,0.10473
550.546,2.26886,0.109086
553.299,2.28674,0.109936
556.066,2.13799,0.106657
558.846,2.08095,0.105498
561.64,2.30633,0.111442
564.448,2.22375,0.109613
567.271,2.12143,0.107315
570.107,2.05042,0.106062
572.958,2.21942,0.110491
575.822,2.02074,0.105637
578.702,1.86203,0.101733
581.595,2.0816,0.108078
584.503,2.13911,0.109737
587.426,2.09391,0.108722
590.363,1.84914,0.102507
593.314,1.849,0.102662
596.281,1.88372,0.104131
599.262,1.89387,0.104843
602.259,1.92381,0.106074
605.27,1.94627,0.107068
608.296,1.88641,0.1053
611.338,1.76364,0.102306
614.395,1.98047,0.108966
617.467,1.86377,0.105885
620.554,1.75456,0.10302
623.657,1.79483,0.104603
626.775,1.86442,0.106881
629.909,1.75411,0.10389
633.058,1.86891,0.107485
636.224,1.62879,0.100579
639.405,1.77489,0.105437
642.602,1.61329,0.100797
645.815,1.66627,0.102831
649.044,1.63781,0.102471
652.289,1.74364,0.105848
655.551,1.83248,0.108906
658.828,1.74047,0.106388
662.122,1.66241,0.104409
665.433,1.56265,0.101351
668.76,1.66298,0.104961
672.104,1.64702,0.104677
675.464,1.79763,0.110155
678.842,1.72391,0.108172
682.236,1.73434,0.108565
685.647,1.59259,0.104054
689.075,1.75729,0.10994
692.521,1.78325,0.11105
695.983,1.82442,0.11265
699.463,1.56664,0.10474
702.961,1.68407,0.10875
706.475,1.74649,0.111296
710.008,1.81733,0.113744
713.558,1.74133,0.11184
717.126,1.67579,0.110109
720.711,1.77022,0.113447
724.315,1.61075,0.108422
727.936,1.56402,0.107428
731.576,1.57493,0.107613
735.234,1.49004,0.105451
738.91,1.70422,0.112722
742.605,1.57942,0.108648
746.318,1.4728,0.105271
750.049,1.40631,0.103607
753.8,1.50202,0.1073
757.569,1.77467,0.117276
761.356,1.65874,0.113455
765.163,1.50774,0.108353
768.989,1.61316,0.112671
772.834,1.58144,0.112015
776.698,1.47066,0.107825
780.582,1.61474,0.113746
784.485,1.58067,0.112846
788.407,1.50767,0.110552
792.349,1.47642,0.109549
796.311,1.42645,0.107882
800.292,1.45005,0.109321
804.294,1.53806,0.112809
808.315,1.61121,0.115666
812.357,1.51848,0.112888
816.419,1.52024,0.113506
820.501,1.6383,0.118175
824.603,1.6242,0.117844
828.726,1.38395,0.109067
832.87,1.70265,0.12161
837.034,1.70239,0.121778
841.219,1.66575,0.121291
845.425,1.59475,0.119072
849.653,1.71236,0.123624
853.901,1.70483,0.123384
858.17,1.89841,0.131015
862.461,1.95562,0.133118
866.773,1.90073,0.131961
871.107,1.7501,0.127333
875.463,1.76121,0.127482
879.84,1.6792,0.124848
884.239,1.9716,0.13536
888.661,1.96426,0.135903
893.104,1.9838,0.136886
897.569,2.22679,0.145393
902.057,2.38588,0.151398
906.568,2.76122,0.163658
911.1,3.50959,0.184608
915.656,5.23711,0.226037
920.234,6.07911,0.244324
924.835,3.99575,0.197549
929.46,2.25819,0.1493
934.107,2.13513,0.146035
938.777,2.21612,0.14995
943.471,2.25557,0.151662
948.189,2.29396,0.15244
952.93,2.4253,0.157961
957.694,2.23995,0.152462
962.483,2.27332,0.153909
967.295,2.49552,0.161785
972.132,2.41883,0.15979
976.992,2.51894,0.163255
981.877,2.46676,0.162455
986.787,2.5021,0.164587
991.72,2.1433,0.152326
996.679,2.37777,0.161236
1001.66,2.44836,0.164512
1006.67,2.891,0.179333
1011.7,3.27176,0.190827
1016.76,3.00224,0.183228
1021.85,3.02152,0.184794
1026.96,2.89755,0.181825
1032.09,2.57739,0.171148
1037.25,2.29059,0.162035
1042.44,2.34738,0.165207
1047.65,2.4478,0.169683
1052.89,2.49805,0.17104
1058.15,2.38974,0.167718
1063.44,2.53008,0.173823
1068.76,2.55718,0.175099
1074.1,2.28408,0.166082
1079.47,2.65097,0.179898
1084.87,2.27095,0.167193
1090.3,2.24572,0.166585
1095.75,2.30593,0.169195
1101.23,2.39587,0.172918
1106.73,2.4593,0.175729
1112.27,2.28371,0.169919
1117.83,2.3393,0.17266
1123.42,2.00904,0.160448
1129.03,2.54007,0.181854
1134.68,2.35679,0.175598
1140.35,2.18891,0.169721
1146.05,2.10472,0.166497
1151.78,2.25121,0.173244
1157.54,2.45966,0.182085
1163.33,2.59092,0.187542
1169.15,2.23865,0.174968
1174.99,2.20289,0.173993
1180.87,2.33455,0.179981
1186.77,2.02642,0.168505
1192.71,2.25103,0.177962
1198.67,2.28877,0.180987
1204.66,2.21878,0.177626
1210.69,2.24704,0.179635
1216.74,2.16549,0.177027
1222.82,2.54003,0.192598
1228.94,2.41066,0.188557
1235.08,2.3414,0.185725
1241.26,2.4145,0.189504
1247.46,2.51587,0.194109
1253.7,2.8928,0.208919
1259.97,3.4938,0.231151
1266.27,3.12752,0.218402
1272.6,2.78068,0.206624
1278.96,2.41716,0.193895
1285.36,2.39783,0.193374
1291.79,2.37175,0.193484
1298.24,2.3839,0.194121
1304.74,2.50327,0.198885
1311.26,2.51645,0.20035
1317.82,2.39801,0.196395
1324.41,2.28698,0.191903
1331.03,2.05748,0.183162
1337.68,2.17359,0.18886
1344.37,2.41398,0.199797
1351.09,2.51616,0.204665
1357.85,2.7137,0.21365
1364.64,2.55309,0.207984
1371.46,2.67105,0.214254
1378.32,2.67983,0.214923
1385.21,2.56084,0.211235
1392.14,2.71911,0.218878
1399.1,2.61225,0.214742
1406.09,2.82809,0.224207
1413.12,2.70161,0.220282
1420.19,2.57742,0.214746
1427.29,2.93899,0.22959
1434.43,3.03299,0.236052
1441.6,2.68002,0.221148
1448.81,3.06221,0.237742
1456.05,3.44861,0.254121
1463.33,4.02338,0.275006
1470.65,3.70418,0.265564
1478,2.97756,0.238074
1485.39,2.83312,0.233345
1492.82,3.06675,0.242893
1500.28,3.35545,0.256556
1507.78,3.11269,0.248711
1515.32,3.38159,0.258533
1522.9,3.50307,0.264588
1530.51,3.45293,0.263049
1538.16,3.53997,0.267592
1545.86,3.69337,0.274017
1553.58,4.10057,0.289422
1561.35,3.60489,0.2719
1569.16,3.53998,0.270768
1577,3.53516,0.272439
1584.89,3.47677,0.271583
1592.81,3.96923,0.290254
1600.78,3.69832,0.282161
1608.78,3.65089,0.281396
1616.83,3.71645,0.284065
1624.91,3.81254,0.288828
1633.03,3.41833,0.274664
1641.2,3.29002,0.271435
1649.41,3.54322,0.28238
1657.65,4.0172,0.302884
1665.94,3.6607,0.289253
1674.27,3.46482,0.281871
1682.64,3.83837,0.298733
1691.06,3.84694,0.30039
1699.51,3.54521,0.28864
1708.01,3.29922,0.278244
1716.55,3.61981,0.292137
1725.13,3.46598,0.287987
1733.76,3.57272,0.292977
1742.43,3.17233,0.277106
1751.14,3.57655,0.295902
1759.89,3.70333,0.300913
1768.69,3.65797,0.300412
1777.54,3.41532,0.291017
1786.42,2.88684,0.267388
1795.36,3.03477,0.275798
1804.33,3.07671,0.278428
1813.35,3.34038,0.292725
1822.42,3.14423,0.284933
1831.53,3.40741,0.298489
1840.69,3.38014,0.297196
1849.89,3.20018,0.288088
1859.14,3.37453,0.298275
1868.44,2.95052,0.280401
1877.78,3.38651,0.300576
1887.17,3.10598,0.288697
1896.61,2.66896,0.267245
1906.09,3.44,0.306575
1915.62,3.03617,0.28858
1925.2,3.3248,0.301961
1934.82,2.75441,0.276996
1944.5,2.94758,0.286699
1954.22,2.83846,0.280528
1963.99,2.78994,0.280947
1973.81,2.97175,0.290502
1983.68,2.5695,0.270534
1993.6,2.75176,0.281711
2003.57,2.65234,0.278123
2013.59,2.604,0.276067
2023.65,2.50298,0.270462
2033.77,2.54157,0.274309
2043.94,2.82688,0.288134
2054.16,2.84039,0.292063
2064.43,2.91091,0.296032
2074.75,2.83678,0.29363
2085.13,2.77903,0.291363
2095.55,2.20184,0.259103
2106.03,2.48838,0.276861
2116.56,2.56289,0.283142
2127.14,2.61013,0.286584
2137.78,3.04725,0.309941
2148.47,2.20955,0.26469
2159.21,2.53969,0.284071
2170.01,2.75851,0.297339
2180.86,2.63592,0.29052
2191.76,2.62044,0.291625
2202.72,2.66831,0.296455
2213.73,2.52736,0.289877
2224.8,2.39339,0.281305
2235.93,2.54214,0.290337
2247.11,2.49083,0.289637
2258.34,2.25211,0.277165
2269.63,2.58339,0.296529
2280.98,2.17388,0.272515
2292.39,2.46511,0.292224
2303.85,2.55992,0.299316
2315.37,2.80626,0.313592
2326.94,2.73818,0.30823
2338.58,2.44801,0.292848
2350.27,2.39314,0.290932
2362.02,2.30287,0.286097
2373.83,2.11611,0.273255
2385.7,2.61303,0.306103
2397.63,2.37605,0.291773
2409.62,2.27915,0.287222
2421.67,2.10846,0.277069
2433.77,2.4266,0.300012
2445.94,2.38897,0.297634
2458.17,2.55326,0.308777
2470.46,2.31535,0.294244
2482.82,2.21088,0.288963
2495.23,2.24708,0.293159
2507.71,2.48638,0.309114
2520.25,2.40222,0.306612
2532.85,2.37446,0.302372
2545.51,2.29189,0.296885
2558.24,2.36393,0.301338
2571.03,2.50258,0.314538
2583.88,2.238,0.29728
2596.8,2.03994,0.286106
2609.79,2.79109,0.333885
2622.84,2.56996,0.320911
2635.95,2.74484,0.331654
2649.13,2.59924,0.323656
2662.38,1.98722,0.283132
2675.69,1.88385,0.277173
2689.07,2.62658,0.330051
2702.51,2.16746,0.300851
2716.02,2.34768,0.313919
2729.61,2.65416,0.334448
2743.25,2.59337,0.331323
2756.97,2.02476,0.292609
2770.75,2.22829,0.308745
2784.61,2.26825,0.311843
2798.53,2.60696,0.333147
2812.52,2.43269,0.323546
